x_turb2,y_turb2,wind_speed,wind_direction,turbulence_intensity,turbine1_power,turbine2_powers,farm_power
0.0,100.0,8.0,130.0,0.06,1753.954459179171,1129.5365353051625,2883.4909944843334
0.0,100.0,8.0,140.0,0.06,1753.954459179171,932.7513543016828,2686.7058134808535
0.0,100.0,8.0,150.0,0.06,1753.954459179171,684.647734331101,2438.6021935102717
0.0,100.0,8.0,160.0,0.06,1753.954459179171,435.48825967336177,2189.4427188525324
0.0,100.0,8.0,170.0,0.06,1753.954459179171,245.50969262346598,1999.464151802637
0.0,100.0,8.0,180.0,0.06,1753.954459179171,162.37024087887556,1916.3247000580466
0.0,100.0,8.0,190.0,0.06,1753.954459179171,245.51018531202067,1999.4646444911914
0.0,100.0,8.0,200.0,0.06,1753.954459179171,435.48908220332555,2189.4435413824963
0.0,100.0,8.0,210.0,0.06,1753.954459179171,684.6484235426974,2438.6028827218684
0.0,100.0,8.0,220.0,0.06,1753.954459179171,932.7520636707414,2686.7065228499123
0.0,100.0,8.0,230.0,0.06,1753.954459179171,1129.537044133845,2883.491503313016
0.0,100.0,8.0,240.0,0.06,1753.954459179171,1277.8123327012233,3031.7667918803945
0.0,100.0,8.0,250.0,0.06,1753.954459179171,1380.192297857256,3134.146757036427
0.0,100.0,8.0,260.0,0.06,1753.954459179171,1434.559218768369,3188.5136779475397
0.0,100.0,8.0,270.0,0.06,1753.954459179171,1753.954459179171,3507.908918358342
0.0,100.0,8.0,280.0,0.06,1434.5591022025637,1753.954459179171,3188.5135613817347
0.0,100.0,8.0,290.0,0.06,1380.1920511612843,1753.954459179171,3134.146510340455
0.0,100.0,8.0,300.0,0.06,1277.811934138111,1753.954459179171,3031.7663933172817
0.0,100.0,8.0,310.0,0.06,1129.5365353051625,1753.954459179171,2883.4909944843334
0.0,100.0,8.0,320.0,0.06,932.7513543016828,1753.954459179171,2686.7058134808535
0.0,100.0,8.0,330.0,0.06,684.6477343311008,1753.954459179171,2438.6021935102717
0.0,100.0,8.0,340.0,0.06,435.4882596733624,1753.954459179171,2189.442718852533
0.0,100.0,8.0,350.0,0.06,245.50969262346598,1753.954459179171,1999.464151802637
0.0,150.0,8.0,0.0,0.06,190.3078895991195,1753.954459179171,1944.2623487782905
0.0,150.0,8.0,10.0,0.06,359.0580180434424,1753.954459179171,2113.012477222613
0.0,150.0,8.0,20.0,0.06,723.443125334225,1753.954459179171,2477.397584513396
0.0,150.0,8.0,30.0,0.06,1122.2296086720119,1753.954459179171,2876.184067851183
0.0,150.0,8.0,40.0,0.06,1425.6392401283836,1753.954459179171,3179.5936993075543
0.0,150.0,8.0,50.0,0.06,1608.196571455085,1753.954459179171,3362.151030634256
0.0,150.0,8.0,60.0,0.06,1690.7965190272714,1753.954459179171,3444.750978206442
0.0,150.0,8.0,70.0,0.06,1723.3183528425357,1753.954459179171,3477.272812021706
0.0,150.0,8.0,80.0,0.06,1735.1994191337624,1753.954459179171,3489.153878312933
0.0,150.0,8.0,90.0,0.06,1753.954459179171,1753.954459179171,3507.908918358342
0.0,150.0,8.0,100.0,0.06,1753.954459179171,1735.1993999850981,3489.153859164269
0.0,150.0,8.0,110.0,0.06,1753.954459179171,1723.318295353312,3477.2727545324824
0.0,150.0,8.0,120.0,0.06,1753.954459179171,1690.7963677616588,3444.75082694083
0.0,150.0,8.0,130.0,0.06,1753.954459179171,1608.196197638524,3362.150656817695
0.0,150.0,8.0,140.0,0.06,1753.954459179171,1425.638487079269,3179.5929462584395
0.0,150.0,8.0,150.0,0.06,1753.954459179171,1122.2285970108194,2876.1830561899906
0.0,150.0,8.0,160.0,0.06,1753.954459179171,723.4420569160536,2477.396516095225
0.0,150.0,8.0,170.0,0.06,1753.954459179171,359.0572114753046,2113.011670654476
0.0,150.0,8.0,180.0,0.06,1753.954459179171,190.3078895991195,1944.2623487782905
0.0,150.0,8.0,190.0,0.06,1753.954459179171,359.0580180434421,2113.012477222613
0.0,150.0,8.0,200.0,0.06,1753.954459179171,723.4431253342253,2477.397584513396
0.0,150.0,8.0,210.0,0.06,1753.954459179171,1122.229608672012,2876.184067851183
0.0,150.0,8.0,220.0,0.06,1753.954459179171,1425.6392401283836,3179.5936993075543
0.0,150.0,8.0,230.0,0.06,1753.954459179171,1608.196571455085,3362.151030634256
0.0,150.0,8.0,240.0,0.06,1753.954459179171,1690.7965190272714,3444.750978206442
0.0,150.0,8.0,250.0,0.06,1753.954459179171,1723.3183528425357,3477.272812021706
0.0,150.0,8.0,260.0,0.06,1753.954459179171,1735.1994191337624,3489.153878312933
0.0,150.0,8.0,270.0,0.06,1753.954459179171,1753.954459179171,3507.908918358342
0.0,150.0,8.0,280.0,0.06,1735.1993999850981,1753.954459179171,3489.153859164269
0.0,150.0,8.0,290.0,0.06,1723.318295353312,1753.954459179171,3477.2727545324824
0.0,150.0,8.0,300.0,0.06,1690.7963677616588,1753.954459179171,3444.75082694083
0.0,150.0,8.0,310.0,0.06,1608.196197638524,1753.954459179171,3362.150656817695
0.0,150.0,8.0,320.0,0.06,1425.638487079269,1753.954459179171,3179.5929462584395
0.0,150.0,8.0,330.0,0.06,1122.2285970108185,1753.954459179171,2876.1830561899897
0.0,150.0,8.0,340.0,0.06,723.4420569160538,1753.954459179171,2477.396516095225
0.0,150.0,8.0,350.0,0.06,359.0572114753048,1753.954459179171,2113.011670654476
0.0,200.0,8.0,0.0,0.06,222.01345334299938,1753.954459179171,1975.9679125221703
0.0,200.0,8.0,10.0,0.06,496.2001112446808,1753.954459179171,2250.1545704238515
0.0,200.0,8.0,20.0,0.06,1033.3142602484556,1753.954459179171,2787.2687194276264
0.0,200.0,8.0,30.0,0.06,1471.2899923421342,1753.954459179171,3225.2444515213056
0.0,200.0,8.0,40.0,0.06,1684.2147499169278,1753.954459179171,3438.1692090960983
0.0,200.0,8.0,50.0,0.06,1740.6827749133547,1753.954459179171,3494.637234092526
0.0,200.0,8.0,60.0,0.06,1751.4263742938215,1753.954459179171,3505.3808334729924
0.0,200.0,8.0,70.0,0.06,1753.3435161611815,1753.954459179171,3507.2979753403524
0.0,200.0,8.0,80.0,0.06,1753.725319516563,1753.954459179171,3507.679778695734
0.0,200.0,8.0,90.0,0.06,1753.954459179171,1753.954459179171,3507.908918358342
0.0,200.0,8.0,100.0,0.06,1753.954459179171,1753.725319077903,3507.679778257074
0.0,200.0,8.0,110.0,0.06,1753.954459179171,1753.3435140105582,3507.2979731897294
0.0,200.0,8.0,120.0,0.06,1753.954459179171,1751.426362628576,3505.380821807747
0.0,200.0,8.0,130.0,0.06,1753.954459179171,1740.68270776612,3494.6371669452906
0.0,200.0,8.0,140.0,0.06,1753.954459179171,1684.214422582376,3438.1688817615473
0.0,200.0,8.0,150.0,0.06,1753.954459179171,1471.288965900838,3225.243425080009
0.0,200.0,8.0,160.0,0.06,1753.954459179171,1033.3127046344753,2787.2671638136458
0.0,200.0,8.0,170.0,0.06,1753.954459179171,496.19854556351964,2250.1530047426904
0.0,200.0,8.0,180.0,0.06,1753.954459179171,222.01345334299918,1975.96791252217
0.0,200.0,8.0,190.0,0.06,1753.954459179171,496.2001112446796,2250.15457042385
0.0,200.0,8.0,200.0,0.06,1753.954459179171,1033.3142602484565,2787.2687194276277
0.0,200.0,8.0,210.0,0.06,1753.954459179171,1471.2899923421353,3225.2444515213065
0.0,200.0,8.0,220.0,0.06,1753.954459179171,1684.2147499169278,3438.1692090960983
0.0,200.0,8.0,230.0,0.06,1753.954459179171,1740.6827749133547,3494.637234092526
0.0,200.0,8.0,240.0,0.06,1753.954459179171,1751.4263742938215,3505.3808334729924
0.0,200.0,8.0,250.0,0.06,1753.954459179171,1753.3435161611815,3507.2979753403524
0.0,200.0,8.0,260.0,0.06,1753.954459179171,1753.725319516563,3507.679778695734
0.0,200.0,8.0,270.0,0.06,1753.954459179171,1753.954459179171,3507.908918358342
0.0,200.0,8.0,280.0,0.06,1753.725319077903,1753.954459179171,3507.679778257074
0.0,200.0,8.0,290.0,0.06,1753.3435140105582,1753.954459179171,3507.2979731897294
0.0,200.0,8.0,300.0,0.06,1751.426362628576,1753.954459179171,3505.380821807747
0.0,200.0,8.0,310.0,0.06,1740.68270776612,1753.954459179171,3494.6371669452906
0.0,200.0,8.0,320.0,0.06,1684.214422582376,1753.954459179171,3438.1688817615473
0.0,200.0,8.0,330.0,0.06,1471.2889659008376,1753.954459179171,3225.243425080009
0.0,200.0,8.0,340.0,0.06,1033.3127046344764,1753.954459179171,2787.267163813647
0.0,200.0,8.0,350.0,0.06,496.19854556351964,1753.954459179171,2250.1530047426904
0.0,250.0,8.0,0.0,0.06,249.68027363075362,1753.954459179171,2003.6347328099246
0.0,250.0,8.0,10.0,0.06,641.5016276720269,1753.954459179171,2395.4560868511976
0.0,250.0,8.0,20.0,0.06,1290.0148489242222,1753.954459179171,3043.969308103393
0.0,250.0,8.0,30.0,0.06,1666.8206891538662,1753.954459179171,3420.775148333037
0.0,250.0,8.0,40.0,0.06,1745.9082853137995,1753.954459179171,3499.8627444929703
0.0,250.0,8.0,50.0,0.06,1753.4273607342604,1753.954459179171,3507.381819913431
0.0,250.0,8.0,60.0,0.06,1753.9193488639823,1753.954459179171,3507.873808043153
0.0,250.0,8.0,70.0,0.06,1753.9510767091213,1753.954459179171,3507.905535888292
0.0,250.0,8.0,80.0,0.06,1753.9538123817981,1753.954459179171,3507.908271560969
0.0,250.0,8.0,90.0,0.06,1753.954459179171,1753.954459179171,3507.908918358342
0.0,250.0,8.0,100.0,0.06,1753.954459179171,1753.9538123798043,3507.908271558975
0.0,250.0,8.0,110.0,0.06,1753.954459179171,1753.951076689994,3507.905535869165
0.0,250.0,8.0,120.0,0.06,1753.954459179171,1753.9193157239833,3507.873774903154
0.0,250.0,8.0,130.0,0.06,1753.954459179171,1753.4273564429272,3507.3818156220977
0.0,250.0,8.0,140.0,0.06,1753.954459179171,1745.908222637931,3499.862681817102
0.0,250.0,8.0,150.0,0.06,1753.954459179171,1666.8201430651736,3420.7746022443444
0.0,250.0,8.0,160.0,0.06,1753.954459179171,1290.0131242417876,3043.9675834209584
0.0,250.0,8.0,170.0,0.06,1753.954459179171,641.4997818941829,2395.454241073354
0.0,250.0,8.0,180.0,0.06,1753.954459179171,249.68027363075362,2003.6347328099246
0.0,250.0,8.0,190.0,0.06,1753.954459179171,641.3381826625855,2395.292641841756
0.0,250.0,8.0,200.0,0.06,1753.954459179171,1290.0583072238485,3044.012766403019
0.0,250.0,8.0,210.0,0.06,1753.954459179171,1666.8206891538662,3420.775148333037
0.0,250.0,8.0,220.0,0.06,1753.954459179171,1745.9082853137995,3499.8627444929703
0.0,250.0,8.0,230.0,0.06,1753.954459179171,1753.4273607342604,3507.381819913431
0.0,250.0,8.0,240.0,0.06,1753.954459179171,1753.9193488639823,3507.873808043153
0.0,250.0,8.0,250.0,0.06,1753.954459179171,1753.9510767091213,3507.905535888292
0.0,250.0,8.0,260.0,0.06,1753.954459179171,1753.9538123817981,3507.908271560969
0.0,250.0,8.0,270.0,0.06,1753.954459179171,1753.954459179171,3507.908918358342
0.0,250.0,8.0,280.0,0.06,1753.9538123798043,1753.954459179171,3507.908271558975
0.0,250.0,8.0,290.0,0.06,1753.951076689994,1753.954459179171,3507.905535869165
0.0,250.0,8.0,300.0,0.06,1753.9193486039162,1753.954459179171,3507.8738077830867
0.0,250.0,8.0,310.0,0.06,1753.4273564429272,1753.954459179171,3507.3818156220977
0.0,250.0,8.0,320.0,0.06,1745.908222637931,1753.954459179171,3499.862681817102
0.0,250.0,8.0,330.0,0.06,1666.8201430651736,1753.954459179171,3420.7746022443444
0.0,250.0,8.0,340.0,0.06,1290.056582931077,1753.954459179171,3044.0110421102477
0.0,250.0,8.0,350.0,0.06,641.4997818941838,1753.954459179171,2395.4542410733548
0.0,300.0,8.0,0.0,0.06,274.4345520730248,1753.954459179171,2028.3890112521956
0.0,300.0,8.0,10.0,0.06,784.5655711302276,1753.954459179171,2538.520030309399
0.0,300.0,8.0,20.0,0.06,1500.3788627898023,1753.954459179171,3254.333321968973
0.0,300.0,8.0,30.0,0.06,1734.978890940829,1753.954459179171,3488.9333501199994
0.0,300.0,8.0,40.0,0.06,1753.4091613649714,1753.954459179171,3507.363620544142
0.0,300.0,8.0,50.0,0.06,1753.9447075486535,1753.954459179171,3507.899166727824
0.0,300.0,8.0,60.0,0.06,1753.9542831997007,1753.954459179171,3507.908742378872
0.0,300.0,8.0,70.0,0.06,1753.9544538832345,1753.954459179171,3507.908913062405
0.0,300.0,8.0,80.0,0.06,1753.95445875543,1753.954459179171,3507.908917934601
0.0,300.0,8.0,90.0,0.06,1753.954459179171,1753.954459179171,3507.908918358342
0.0,300.0,8.0,100.0,0.06,1753.954459179171,1753.9544587554283,3507.9089179345992
0.0,300.0,8.0,110.0,0.06,1753.954459179171,1753.954453883191,3507.908913062362
0.0,300.0,8.0,120.0,0.06,1753.954459179171,1753.9542831977947,3507.9087423769656
0.0,300.0,8.0,130.0,0.06,1753.954459179171,1753.9447074326063,3507.899166611777
0.0,300.0,8.0,140.0,0.06,1753.954459179171,1753.4091551396766,3507.363614318848
0.0,300.0,8.0,150.0,0.06,1753.954459179171,1734.9787113547095,3488.9331705338805
0.0,300.0,8.0,160.0,0.06,1753.954459179171,1500.3773709489508,3254.3318301281215
0.0,300.0,8.0,170.0,0.06,1753.954459179171,784.5628255538608,2538.517284733032
0.0,300.0,8.0,180.0,0.06,1753.954459179171,274.4345520730246,2028.3890112521956
0.0,300.0,8.0,190.0,0.06,1753.954459179171,784.5655711302263,2538.520030309397
0.0,300.0,8.0,200.0,0.06,1753.954459179171,1500.3788627898034,3254.3333219689744
0.0,300.0,8.0,210.0,0.06,1753.954459179171,1734.978890940829,3488.9333501199994
0.0,300.0,8.0,220.0,0.06,1753.954459179171,1753.4091613649714,3507.363620544142
0.0,300.0,8.0,230.0,0.06,1753.954459179171,1753.9447075486535,3507.899166727824
0.0,300.0,8.0,240.0,0.06,1753.954459179171,1753.9542831997007,3507.908742378872
0.0,300.0,8.0,250.0,0.06,1753.954459179171,1753.9544538832345,3507.908913062405
0.0,300.0,8.0,260.0,0.06,1753.954459179171,1753.95445875543,3507.908917934601
0.0,300.0,8.0,270.0,0.06,1753.954459179171,1753.954459179171,3507.908918358342
0.0,300.0,8.0,280.0,0.06,1753.9544587554283,1753.954459179171,3507.9089179345992
0.0,300.0,8.0,290.0,0.06,1753.954453883191,1753.954459179171,3507.908913062362
0.0,300.0,8.0,300.0,0.06,1753.9542831977947,1753.954459179171,3507.9087423769656
0.0,300.0,8.0,310.0,0.06,1753.9447074326063,1753.954459179171,3507.899166611777
0.0,300.0,8.0,320.0,0.06,1753.4091551396766,1753.954459179171,3507.363614318848
0.0,300.0,8.0,330.0,0.06,1734.9787113547095,1753.954459179171,3488.9331705338805
0.0,300.0,8.0,340.0,0.06,1500.3773709489512,1753.954459179171,3254.331830128122
0.0,300.0,8.0,350.0,0.06,784.5628255538611,1753.954459179171,2538.517284733032
0.0,350.0,8.0,0.0,0.06,296.9567588561977,1753.954459179171,2050.9112180353686
0.0,350.0,8.0,10.0,0.06,941.6383704096831,1753.954459179171,2695.592829588854
0.0,350.0,8.0,20.0,0.06,1634.8485596303854,1753.954459179171,3388.803018809556
0.0,350.0,8.0,30.0,0.06,1750.9177405894734,1753.954459179171,3504.8721997686444
0.0,350.0,8.0,40.0,0.06,1753.9319572141799,1753.954459179171,3507.886416393351
0.0,350.0,8.0,50.0,0.06,1753.9543730019082,1753.954459179171,3507.908832181079
0.0,350.0,8.0,60.0,0.06,1753.9544588537767,1753.954459179171,3507.908918032948
0.0,350.0,8.0,70.0,0.06,1753.9544591767851,1753.954459179171,3507.908918355956
0.0,350.0,8.0,80.0,0.06,1753.954459179106,1753.954459179171,3507.9089183582764
0.0,350.0,8.0,90.0,0.06,1753.954459179171,1753.954459179171,3507.908918358342
0.0,350.0,8.0,100.0,0.06,1753.954459179171,1753.9544591791066,3507.9089183582773
0.0,350.0,8.0,110.0,0.06,1753.954459179171,1753.9544591767788,3507.9089183559495
0.0,350.0,8.0,120.0,0.06,1753.954459179171,1753.9544588537715,3507.9089180329424
0.0,350.0,8.0,130.0,0.06,1753.954459179171,1753.9543730005018,3507.908832179673
0.0,350.0,8.0,140.0,0.06,1753.954459179171,1753.9319568616395,3507.88641604081
0.0,350.0,8.0,150.0,0.06,1753.954459179171,1750.917700926322,3504.872160105493
0.0,350.0,8.0,160.0,0.06,1753.954459179171,1634.8475526309348,3388.802011810106
0.0,350.0,8.0,170.0,0.06,1753.954459179171,941.6354745522431,2695.589933731414
0.0,350.0,8.0,180.0,0.06,1753.954459179171,296.9567588561977,2050.9112180353686
0.0,350.0,8.0,190.0,0.06,1753.954459179171,941.6383704096814,2695.5928295888525
0.0,350.0,8.0,200.0,0.06,1753.954459179171,1634.8485596303865,3388.803018809557
0.0,350.0,8.0,210.0,0.06,1753.954459179171,1750.9177405894734,3504.8721997686444
0.0,350.0,8.0,220.0,0.06,1753.954459179171,1753.9319572141799,3507.886416393351
0.0,350.0,8.0,230.0,0.06,1753.954459179171,1753.9543730019082,3507.908832181079
0.0,350.0,8.0,240.0,0.06,1753.954459179171,1753.9544588537767,3507.908918032948
0.0,350.0,8.0,250.0,0.06,1753.954459179171,1753.9544591767788,3507.9089183559495
0.0,350.0,8.0,260.0,0.06,1753.954459179171,1753.954459179106,3507.9089183582764
0.0,350.0,8.0,270.0,0.06,1753.954459179171,1753.954459179171,3507.908918358342
0.0,350.0,8.0,280.0,0.06,1753.9544591791066,1753.954459179171,3507.9089183582773
0.0,350.0,8.0,290.0,0.06,1753.9544591767788,1753.954459179171,3507.9089183559495
0.0,350.0,8.0,300.0,0.06,1753.9544588537715,1753.954459179171,3507.9089180329424
0.0,350.0,8.0,310.0,0.06,1753.9543730005018,1753.954459179171,3507.908832179673
0.0,350.0,8.0,320.0,0.06,1753.9319568616395,1753.954459179171,3507.88641604081
0.0,350.0,8.0,330.0,0.06,1750.917700926322,1753.954459179171,3504.872160105493
0.0,350.0,8.0,340.0,0.06,1634.8475526309355,1753.954459179171,3388.8020118101063
0.0,350.0,8.0,350.0,0.06,941.6354745522431,1753.954459179171,2695.589933731414
0.0,400.0,8.0,0.0,0.06,317.69508319176583,1753.954459179171,2071.6495423709366
0.0,400.0,8.0,10.0,0.06,1079.7035656290627,1753.954459179171,2833.6580248082337
0.0,400.0,8.0,20.0,0.06,1705.4651502107429,1753.954459179171,3459.4196093899136
0.0,400.0,8.0,30.0,0.06,1753.5858299286383,1753.954459179171,3507.5402891078093
0.0,400.0,8.0,40.0,0.06,1753.9538821613191,1753.954459179171,3507.90834134049
0.0,400.0,8.0,50.0,0.06,1753.954458806004,1753.954459179171,3507.908917985175
0.0,400.0,8.0,60.0,0.06,1753.9544591789434,1753.954459179171,3507.9089183581145
0.0,400.0,8.0,70.0,0.06,1753.954459179171,1753.954459179171,3507.908918358342
0.0,400.0,8.0,80.0,0.06,1753.954459179171,1753.954459179171,3507.908918358342
0.0,400.0,8.0,90.0,0.06,1753.954459179171,1753.954459179171,3507.908918358342
0.0,400.0,8.0,100.0,0.06,1753.954459179171,1753.954459179171,3507.908918358342
0.0,400.0,8.0,110.0,0.06,1753.954459179171,1753.954459179171,3507.908918358342
0.0,400.0,8.0,120.0,0.06,1753.954459179171,1753.9544591789434,3507.9089183581145
0.0,400.0,8.0,130.0,0.06,1753.954459179171,1753.954458805996,3507.9089179851667
0.0,400.0,8.0,140.0,0.06,1753.954459179171,1753.953882149478,3507.908341328649
0.0,400.0,8.0,150.0,0.06,1753.954459179171,1753.5858236078661,3507.540282787037
0.0,400.0,8.0,160.0,0.06,1753.954459179171,1705.4645984316467,3459.419057610817
0.0,400.0,8.0,170.0,0.06,1753.954459179171,1079.7006252419917,2833.6550844211624
0.0,400.0,8.0,180.0,0.06,1753.954459179171,317.69508319176583,2071.6495423709366
0.0,400.0,8.0,190.0,0.06,1753.954459179171,1079.7035656290611,2833.658024808232
0.0,400.0,8.0,200.0,0.06,1753.954459179171,1705.4651502107436,3459.419609389914
