,intercept,layer,node,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19,node_20,node_21,node_22,node_23,node_24,node_25,node_26,node_27,node_28,node_29,node_30,node_31,node_32,node_33,node_34,node_35,node_36,node_37,node_38,node_39,node_40,node_41,node_42,node_43,node_44,node_45,node_46,node_47,node_48,node_49
23,-0.04416272,1,23,-4.9410496,0.08522316,0.13649039,-4.5175047,0.0987051,0.009983279,-0.17796879,0.3242377,0.06491432,0.04721233,0.04111716,-0.1232839,0.0973796,-0.1067726,0.20781165,-0.16725962,-0.05410009,0.13762583,0.013158693,-1.0577525,0.02504574,-0.05926119,0.44981703,0.08222596,-0.12165864,-0.17554422,0.017923564,-0.004509949,0.019789377,0.060071807,1.2284106,0.46609145,-5.793736,0.00066908373,0.07068888,0.013913257,0.17451118,-2.5299199,0.09013917,-2.770492,0.06459768,0.0036047054,0.008085129,-0.076545164,0.018761817,-0.05451036,0.11249888,-0.011162388,0.043087468,-0.04258657
24,-0.052821733,1,24,-0.49873877,-0.16608308,0.06796218,-0.72962904,-0.04327558,0.05644921,-0.45883557,-0.05828673,0.27595934,0.23648535,-0.26405632,-0.009159486,0.00035848518,0.0051659015,0.0046035806,0.0814968,-0.27920654,0.0013762244,-0.33118004,-0.44163838,0.43058145,-0.4679606,-2.853105,-0.023316123,0.068958506,0.63408905,-1.6547029,0.053578604,-0.02158315,-0.037662968,1.193489,0.15014021,-0.5209798,0.8233691,0.007887406,0.046400055,0.04019175,-0.7559422,-0.6713062,-0.5341197,0.22151136,0.0053294073,-0.02155058,-0.025996579,-0.2333997,0.2666725,-0.17994766,-0.3640399,-0.11102804,-0.1305171
25,0.06401305,1,25,-0.23382203,-0.41742802,-0.016047673,-0.28645167,-2.454984,-0.39215496,-0.5068589,-2.1005285,-0.3562485,-0.3233486,-0.61090857,-0.12420615,-0.2785944,-1.4811351,-0.19580872,0.28108287,-0.013229114,-0.83729076,0.38344344,-0.1306227,-0.13179165,-0.12545642,-2.0593948,-2.9730945,0.33071876,-0.1933884,0.009125271,0.22057919,0.46194643,-0.057589374,-2.407777,-2.456313,0.3307542,-0.104204655,-0.4488199,-0.24333662,-0.39907673,-0.017391061,0.43733108,-0.056314792,-0.3625945,0.03770966,0.77401704,-1.4365487,0.3345446,-0.10054646,-0.90475357,-0.4923186,-0.41697678,-1.3767835
26,-0.49290067,1,26,1.9099734,0.07961257,0.053001758,1.6550008,0.07781582,0.0024375503,0.0755554,-1.0904709,0.20774832,-0.027880497,0.044989616,0.41389173,-0.21885748,-1.5137981,-0.48219097,-0.15944317,0.07505496,-0.06498108,-0.053893004,0.752115,0.46468234,-0.08430388,0.077447176,0.58234143,-0.104449935,1.2712178,-0.10654311,-0.5109408,0.0129184155,0.082660556,0.019139841,0.5106862,2.9671323,0.009088286,0.03698775,-0.75041616,-0.21229859,1.1613617,0.11407167,1.2866567,0.12064135,-0.03994377,-0.030237114,-0.10603508,0.04091647,0.0065401928,0.30125505,0.012685575,0.0076555195,0.10593289
27,-0.08408225,1,27,-1.815815,0.0460099,0.4699706,-1.3184886,0.2122871,0.26166284,0.005896245,0.03179786,0.13487297,0.19677003,-0.44786808,-0.23554598,0.09915193,0.028709892,0.043831628,0.093362525,-0.83449185,0.037331708,-0.37375304,-0.8595607,-0.024275247,1.6646134,-0.9182801,0.49770716,0.07583573,0.016066222,-0.7294943,0.054947868,0.010353444,-0.062307253,-0.015479992,0.20421188,-1.9185272,-0.30940878,0.010618014,0.025168609,0.0853702,-1.0672597,-0.64034057,-1.0641806,0.1555198,0.007960227,-0.033813026,-0.025817776,-0.22397052,-0.20627898,-0.18747737,-0.04966131,0.024501933,-0.59141135
28,-0.024598882,1,28,-0.6837024,0.08960301,0.2992251,-0.5574768,0.18379115,0.1327682,0.08858777,-0.42969942,0.16633172,0.38433832,0.22215302,-0.61910605,-1.1338949,-0.578427,-1.1972159,-0.25292444,-0.05588893,0.30808523,-0.39911786,-0.19982782,0.71133125,-0.08265483,0.25651222,-0.55489737,-0.2834019,0.67934275,-0.46757218,-0.9200938,-0.11089335,-0.16374275,-0.4111862,1.0062762,-1.2015408,0.13599555,0.03258238,-0.42056385,-0.22705746,-0.41468212,0.31100383,-0.21449749,0.17593867,0.14386119,0.098118864,0.18023348,-0.14894919,0.14554106,-1.8123927,0.2581959,-0.48405802,0.2463614
29,-0.13645506,1,29,-3.1358066,0.056272056,0.2748254,-2.1299808,-0.038408767,-0.027398435,-0.06439833,-0.046135064,-0.16438131,0.018103417,-0.33020332,0.041856587,-0.11347373,-0.028763248,-0.03418832,0.16240053,-0.36747432,-0.059991512,-0.48851115,-0.46819162,0.14351279,0.006922928,-0.9018191,-0.11346941,0.16673109,-0.023438726,-1.8176353,0.100394264,-0.09180081,0.0150431255,1.347603,-0.22870685,-3.7293527,0.014716904,0.069318905,-0.04192157,0.16197565,-0.96343774,-0.5638722,-1.1578512,-0.04766967,0.012549215,0.024470255,-0.07057449,-0.6385082,0.015817039,-0.05475291,0.048458237,-0.85309964,-0.34418932
30,0.16024664,1,30,-0.87034094,-0.68718237,0.021455055,-0.72815424,-3.7701657,-1.4176351,-0.8016705,-1.019058,-0.5158708,-1.738,-4.5899262,0.070506155,0.09546058,-0.026306558,0.27074274,-0.31641513,0.009590541,-0.5024078,0.25334406,-0.045057654,-0.039557766,-0.3993616,-1.1557302,-0.8692977,-0.3207797,-0.42094722,-0.0141261425,0.19466099,0.06323676,-0.6252604,-3.4361289,0.03409312,-1.4014871,-0.40291312,-0.4577882,0.08215664,-0.42709956,-0.2948436,0.26609325,-0.2685482,-1.4076062,0.102812305,0.018359585,-2.2138336,0.18942252,-0.11420258,-0.2432342,-1.4886715,0.04925811,-4.1357946
31,-0.036869567,1,31,0.38305458,0.29747894,-0.37636036,0.2956833,-0.12470067,0.12706015,0.65087205,-0.116677076,-1.5197341,0.47290164,0.004170843,-0.04514762,-0.17403877,0.18093221,0.019296357,0.5896749,0.0039110733,0.11835203,-0.5943013,0.03698155,-1.3039081,-1.2242985,-0.45227507,0.33434004,0.8786025,-2.262596,-0.04716083,-0.27572072,-1.2850913,-0.18014596,0.096051775,-1.7769554,0.108700946,-1.8813456,0.20885085,0.34186172,0.3499478,0.20887399,-1.1317384,0.048253987,-0.05267877,0.43758208,-0.13369548,0.06492987,-0.5391613,-0.7779646,-1.0723935,1.0947653,-0.0856555,0.07047619
32,0.060517237,1,32,-1.3897997,-1.0690658,0.002404577,-1.2231954,-5.0610924,-4.0548687,-0.32119846,0.010599766,-0.5606998,-0.6298964,-5.4134564,-0.15852883,0.07377618,0.026560823,0.06668095,0.12833555,-0.023014074,0.017795173,0.12182259,-0.46052203,0.0072808797,-1.4978697,-0.09049061,0.008574745,0.054457102,-0.38195992,0.034902383,-0.049854707,0.1454564,0.00347816,-0.010795224,-1.8833212,-1.453557,-2.1019957,0.15267912,-0.005913721,-0.21364294,-0.69458044,0.06500085,-0.72356796,-0.3617747,-0.013998927,-0.29401273,0.011179623,0.03836923,-6.374606,-0.044199634,-2.347918,0.050589543,-4.2148123
33,0.063714296,1,33,-0.17570905,0.18907455,-0.12093678,-0.24082659,0.37472558,-0.0015903645,0.7307661,-0.7041825,0.39871815,0.5629082,-0.55690545,0.24815793,0.046088908,-1.2827086,-0.48779553,-0.45797226,-1.0980339,0.28275952,-0.41580343,-0.016618187,0.10427803,0.19707131,-0.33259848,-0.86087877,-0.72589284,0.35010496,0.124072924,-0.0407481,-0.56006825,0.31231704,-0.013885922,0.32911158,-0.57361376,0.19859149,0.14735089,-0.8714977,0.21211514,0.15207908,-0.29338035,0.21084249,0.6177754,-0.0050435415,0.16491085,0.20533393,-0.015374,-0.042830396,-0.4453118,-0.35632724,0.06879623,-0.19989721
34,-0.010569379,1,34,-0.7625281,-0.027813075,0.3583457,-0.55540264,0.06515638,0.062304188,-0.7235256,0.729298,-0.1605169,0.08702149,-0.43930745,-0.046022214,-0.41827652,0.047959,-0.09498729,0.10630886,-0.092772804,0.24487329,-0.80156493,-0.1195815,0.303967,0.07161787,-0.30609348,0.11060574,-0.06167881,0.8697506,-2.2155156,0.07540285,0.3392949,-0.13913077,-0.26454017,0.15729901,-1.4917092,-0.12463294,0.24907574,0.13172129,0.3343414,-0.16100127,-0.3471029,-0.021384984,-0.13998115,0.030434681,0.007542172,0.6827116,-0.58757687,0.034021925,-1.4035,-0.6125475,-0.66185725,-1.2119627
35,-0.060769696,1,35,-1.0798395,0.08131216,0.15581675,-0.78092486,-0.24125849,0.09566607,0.6880193,0.5483721,-0.53793156,0.19834933,0.35077316,0.0021063942,-0.5603745,0.020006577,-0.15323396,-0.3018131,-0.27494353,0.42723647,-0.039005224,-0.19644694,0.3920657,0.83769506,-0.60105526,-0.24635704,-0.2257989,0.37636006,0.02719657,-0.11196943,0.0435652,0.021308044,-0.068670765,-0.09601559,-1.7740066,0.0876385,-0.94484377,-0.30451792,0.23638633,-0.29753625,0.066156015,-0.34200183,0.124242894,0.047778904,0.03087854,-0.07312362,0.112411216,-0.24191515,-2.4371443,0.630034,-1.3319682,0.5731739
36,-0.15369844,1,36,-2.5294104,0.14359882,-0.08341825,-2.382172,1.5006846,0.3510093,-0.03882523,-0.033345796,0.2745096,-0.1476228,0.8240489,-0.6522608,-0.0069504376,0.0006794602,-0.071690045,-0.20197955,-1.9322785,0.08420141,0.055160657,-1.6693029,-0.027160518,-0.08663882,-0.08801647,0.04259284,-0.124506354,0.23001923,-0.00947603,-0.19212289,-1.0988061,-0.40096918,-0.025756925,-1.3740822,-3.0205402,0.104938716,0.14208654,0.30770653,0.09472664,-1.8147507,-1.5277308,-1.5971723,-0.32677993,0.02361495,0.020310663,-0.016790902,0.079523146,0.8261379,0.009073071,0.16076158,0.0047522928,-0.302482
37,0.03222457,1,37,-0.58416593,-0.0709349,-0.19228025,-0.4768239,0.11791292,0.15148027,0.21838279,-1.949608,-0.15695663,0.17692071,0.29755893,-0.27208492,-0.8948941,-1.810796,-2.538617,-0.08440502,0.25373384,-0.7845009,0.08773084,-0.013490871,-0.4948992,0.5054973,-0.87433475,-0.5268179,-0.020230971,-0.045182526,0.010034642,-0.98072535,0.084960446,0.027440319,0.09422425,0.16761968,-1.0790128,0.3997609,-1.0221049,0.2746459,-0.49004138,0.037390545,0.035895605,-0.17067064,0.10062652,-0.1593014,-0.00017309168,0.046923555,0.0004407735,0.16758354,-0.6364744,-0.10573513,-1.3844064,0.26140365
38,-0.23850317,1,38,1.0869114,0.046251826,-0.06764289,0.81117296,-0.16104253,0.29917333,0.033138484,-1.0322944,-0.60309625,-0.12919046,-0.01881644,-0.19517049,0.07546801,-1.2487543,-0.8287717,-0.19620025,0.8285025,-1.5046169,0.09409292,0.048670486,0.0028605983,-0.47233245,-2.8490407,-0.46288866,-0.15501326,-0.11214794,0.022043495,-0.8102113,0.10156596,-0.11510917,-0.59423923,-0.16978817,0.881549,-0.39886993,-0.6646843,0.074689224,-0.089261256,0.25392947,0.20531036,0.38492662,0.16469213,-1.3584789,-1.1889658,-0.49714443,0.08419219,-0.70364,0.43417796,-0.3184626,0.03279674,-0.086477995
39,-0.25510302,1,39,2.238839,0.047014564,0.009036603,1.7161179,-0.11356592,-0.00012882921,0.29043344,0.09243019,0.060940877,0.13519455,0.03526724,-0.048226915,-0.06268746,0.029538095,-0.0097470805,0.092008755,-0.03429456,-0.067028925,-0.19923215,0.37567517,0.09848759,-0.19613029,-0.16920488,0.031386122,0.008199176,0.44541568,-0.011953782,-0.3314822,-0.014698608,0.124026865,0.7821344,0.53032243,3.0803173,0.16501947,-0.23471445,-0.5950108,-0.08996339,0.8175135,0.07228514,0.8757297,0.09933808,0.05165739,0.11342639,0.0066620247,-0.009250367,-0.40678492,-0.60803616,-0.06884688,-0.29171,-0.07517804
40,-0.13113719,1,40,-2.689766,0.11197652,0.10145733,-1.8521242,0.33587253,0.25881436,0.4274659,0.414608,-0.068219185,0.30480084,0.46439448,0.07921464,-0.16954143,-0.0048675635,-0.060663015,0.036517717,-0.25565705,-0.02653244,-0.26378548,-0.47395328,0.26259527,-0.003477683,0.15805994,-0.006779205,0.056530308,0.16254747,-2.0956416,0.22117849,-0.18772966,0.21184774,-0.100874,-0.07931402,-3.2392955,0.021641728,0.046119843,-0.018871348,0.12802254,-0.82324743,-0.22357096,-0.95976967,0.13267301,-0.008620486,0.032580815,1.1002347,-0.5783738,0.028684003,-0.052799646,0.27953377,-0.42990702,0.3102645
41,-0.050904267,1,41,-2.3026867,-0.49458,0.041277092,-1.4748229,1.2389044,-0.19986753,-0.8192349,0.47424158,0.2134718,-0.44106874,-0.049894888,-0.24444377,0.013119934,0.5396697,0.13615876,-0.049569275,-0.37089756,0.15539725,0.10575034,-0.32285357,0.10848115,0.053351156,0.34021926,0.3122611,0.021394629,0.08576066,0.013361376,-0.3342857,-0.14206547,-0.2664903,0.09672939,0.24125625,-3.4857135,0.0718529,0.114469305,0.057345927,0.80764574,-0.56230354,-0.075820826,-0.43550768,-0.59784573,-0.037348732,-0.020528683,0.023167528,-0.011922113,-0.006268324,-0.1263611,-0.16246426,-0.057566933,-0.12344458
42,-0.08854958,1,42,0.018475104,-1.8372169,0.2756706,0.19034845,0.087478794,-0.74119043,0.73182154,-0.20623223,-0.002246716,-1.368508,-0.3500735,0.0873705,-0.09037787,-1.2955005,-0.5624272,-2.8655798,0.15565644,0.2548566,-0.39621463,0.10223758,0.37276968,-0.028137911,-0.11372652,0.15848486,-3.0888257,0.5789446,0.19604784,-0.4889014,0.06372618,0.1614378,0.30034822,0.08795083,0.15049082,0.13734776,0.15678434,-3.7697117,0.17990792,0.06346359,0.24241488,0.12338958,-0.050035212,0.052481312,-0.058412697,0.03741214,-0.23098022,0.16302544,-2.068123,-2.4790423,-0.17407873,-0.16536494
43,-0.024920585,1,43,-0.19176908,0.2480888,-0.16366617,0.03953596,-2.8463454,-0.006958733,0.2514367,-0.08164757,0.41402996,0.49376324,-0.39586323,0.04573916,-0.049488157,-1.4293745,-0.35786536,-2.433888,-0.031241143,0.2037289,0.33193886,0.018353773,0.10975966,0.1386689,-2.344016,0.28225666,-2.645316,0.21310723,0.116352335,-0.20709473,-0.2685879,0.31426486,0.043194145,-0.09735421,0.17899692,-0.036638446,0.018919982,-3.2044694,0.032091644,0.15264556,0.38989526,0.123477794,0.32660657,-0.08658005,-0.021948222,0.21603538,0.13286297,-0.10345067,-0.70690155,-0.1306994,-0.052982934,-1.4919453
44,-0.17139487,1,44,0.8242501,0.6363441,-0.4141378,0.57462305,0.7110419,-0.34008265,0.55106455,0.21191877,-0.21889955,0.93192923,1.2102996,0.15896061,0.08394237,-1.0449196,0.023049532,-1.9508746,-0.003762636,0.33131027,-0.24531929,0.14495507,-0.63911974,-0.1823036,-0.07545702,0.14750169,-1.835171,-1.987924,0.014232064,0.0036237543,-1.1199666,0.12744825,0.025476148,-1.6139624,0.927195,-0.3874594,0.7667931,-0.7646276,-0.22960344,0.26184958,-0.6785128,0.14403637,0.3056372,-0.818756,-1.0259242,-0.33151498,-0.43013966,-0.4126169,-0.0525228,-0.074028626,0.14869514,0.76071125
45,-0.14977378,1,45,-5.726509,0.014798057,0.038342558,-4.437358,0.042987257,0.0548304,-0.17618905,-0.10663776,0.035548255,0.06636437,-0.04517365,-0.32062915,0.23626211,0.23657794,0.19420002,-0.10249045,-0.000723234,0.11786968,-0.0005299853,-1.2757231,-0.07999335,0.37844548,-0.36404857,0.9011235,-0.08505314,-0.4574675,0.031016616,-0.25012493,-0.02086915,0.05203463,-0.7515043,0.04774037,-6.7894855,0.16165033,0.06361286,-0.015880879,0.5854342,-2.1949134,-0.01853832,-2.4568405,0.021814479,0.0109026395,-0.042405173,0.37357855,0.024383398,-0.0237123,0.17194681,0.14605375,0.24211562,0.82435775
46,-0.17150465,1,46,1.5822212,-0.10952516,0.10910096,1.1881325,0.31692016,-0.013830721,0.024558727,-0.15760736,0.08208117,-0.13687296,0.11690508,0.11849036,-0.009417007,-1.7025819,-0.17736831,-2.5439842,-0.028026821,-0.61480093,0.05296596,0.3871759,0.2510836,-0.05127278,-0.052184638,-0.0673314,-2.641185,0.93795586,-0.08407512,-0.061828285,0.077439636,-0.12790783,-0.11633438,-0.11261664,2.1499307,-2.705674,-0.34164938,-4.01255,-0.21007451,0.72975636,0.40894353,0.8505876,-0.14541914,-0.24121144,-0.5152245,-0.17892894,0.18487398,-2.0628204,-0.17094113,-0.04003865,0.016075116,0.030729692
47,0.08166392,1,47,-1.2163872,-0.017678522,-0.030362431,-1.0419165,-0.072516024,0.08032383,0.07844105,-0.73039496,0.35336792,0.0849547,-0.12713934,-0.51069844,-0.26413035,-0.44671285,-1.2645824,-0.4436309,0.0022738385,-0.29972553,0.22513965,-0.6167727,0.1868008,0.7882574,-0.71806103,-0.55173844,-0.55914956,0.09521929,0.064978,-0.78690535,0.096591845,0.32135236,-0.27326706,-0.18684776,-1.8852241,-0.1253206,-0.3391183,-0.11990035,-0.057983786,-0.7349884,0.43996742,-0.6732826,0.07830655,-0.106996454,-0.112477876,0.04221177,0.4665744,-0.022898842,-0.2688649,-0.3179308,-0.4081505,-0.16284616
48,0.03839654,1,48,-1.0478065,-0.070723526,-0.028364206,-1.0257694,-0.18108097,-0.068837576,-0.09492981,0.2728849,0.15675013,-0.015699208,-0.17224169,-0.62527245,-0.12592565,0.21591169,0.16063596,0.029237274,-2.4365835,0.16510361,-0.7163554,-0.9258717,-0.0046434114,-0.046283156,-0.3411144,0.46073225,0.30635905,-0.2747421,-0.8665379,-0.21628444,-0.9213504,-0.08553152,0.22410099,-0.19894044,-0.5684643,-0.11165392,-0.7348893,-0.21465468,-0.24243501,-1.2191128,-0.11695712,-0.8036945,-0.03897984,-0.063693695,-0.08006007,0.2393426,-0.49133366,-0.093333825,-0.43436614,-0.107188255,-1.247799,0.013901766
49,-0.27516058,1,49,0.6595795,0.112608865,0.09124407,0.46044305,-0.2390854,-0.073188744,-0.17985003,-0.23313262,0.009240209,0.27005625,-0.1279437,-0.054604024,-0.013405476,-0.6431937,0.09933538,-2.011549,0.8408455,0.13125166,-0.07015281,-0.021358063,0.11680823,-0.05798404,-0.1682796,0.1576051,-1.9401822,0.3219813,0.031516504,0.025319545,0.1589405,-0.0036658028,0.10077202,0.7822809,1.5892483,-0.2954437,-0.46796748,-2.086254,-0.6611344,0.115183525,-0.030311447,0.10242088,0.1379106,-0.7709769,-0.78428215,-0.09120609,-0.15363535,-0.015567351,-0.53972536,0.005064603,-0.006490927,-0.16354884
0,0.18244365,2,0,-0.24875045,-0.0625807,-0.09106755,-0.21954605,0.056685846,0.40446132,0.32322058,-0.9861392,-0.2902718,-0.5776192,0.20013392,0.32184267,0.27569613,-0.07507163,-0.029256929,2.7580154,-1.6946242,-0.111717656,-0.6370072,0.82820475,-0.056574237,-0.11161381,-0.44663617,-0.02238904,0.014469424,-0.75615025,1.4216273,-0.13495351,0.36177304,-1.289275,-0.6770931,0.13302803,-1.7632378,0.06589417,0.30302128,0.12480125,-0.24193615,0.20932543,-0.0338943,0.011922145,-0.84494025,0.019914022,0.15694296,0.040321443,0.11439487,-0.05609257,2.1881635,0.051324785,0.1104216,1.045618
1,0.34290835,2,1,-0.20569648,-0.3477096,-0.06625388,-0.62835187,0.04228937,0.04714659,-0.06916448,-1.0951071,-0.7779685,-0.98439914,-0.0950014,-0.07297242,0.14122635,-1.529776,-2.068921,-0.45238644,-1.3325814,-0.63714445,-0.9363689,-0.11115809,-0.9008243,-0.30387944,0.43301475,-0.08381551,0.15591888,-0.3905373,-0.3231753,0.11646676,-0.3088685,-2.2058592,-0.7625195,0.46909493,-3.0728688,0.06883296,-0.22203748,-0.16286024,-1.2079418,-0.14728402,0.30275384,0.50704074,-1.5116061,-0.023347652,0.0979785,-0.116602786,-1.8415596,-0.18103966,0.53331864,0.057811674,-0.10594229,0.0015302569
2,0.12797008,2,2,0.17593013,0.094882034,0.3019254,0.21321137,0.1108907,0.1512605,0.0679141,-0.5355534,-0.5435863,-1.7412117,0.09373921,0.05285256,0.2762931,0.050509147,-0.040595733,2.630293,-0.7221008,-0.64513755,-0.49937502,0.59356636,0.1069469,-0.009519388,-0.44726285,-1.2925109,0.13258843,-0.06714393,1.1397417,0.13163269,0.24680038,-0.37229583,-0.5936423,-0.9680967,-1.5640833,0.18747362,-0.03674016,0.26724148,-0.087815695,0.020570489,0.044764116,0.14153089,-0.2200621,-0.50396174,0.043486018,0.22257532,-0.07464715,-1.9710611,1.6350006,0.042674273,-1.0153224,0.83456445
3,0.12464038,2,3,-3.9969554,-0.018837325,-0.40154663,-4.1480756,-0.006640367,0.08706202,-1.2755331,-0.10515023,-0.1487541,-0.33714584,-0.16135831,0.12920305,-0.10624805,0.021329422,0.038857713,-0.15571767,-0.83582765,-2.3435037,-2.2315958,-1.1666313,0.023209054,0.019035375,-0.26579556,0.05239134,-3.0071156,0.042828646,-0.4908375,-2.5913393,0.4180891,-1.2921721,1.4284261,0.32220197,-0.06711191,0.042110275,-1.5768003,0.029607052,-0.0375722,0.2121325,-1.4309926,-3.1722665,0.025123881,0.012932536,0.26509362,-0.8201687,0.06049305,0.0074050287,0.2680438,0.14271861,-0.17308897,0.08852774
4,0.38028952,2,4,-0.14766032,-0.32235816,0.60540277,-0.3103077,0.11412808,0.3693965,-0.019859403,0.13331032,-0.45019558,-0.6954009,0.40190238,-0.38430607,-0.020059172,-0.767852,-1.2651517,0.37636688,-1.4037819,-0.8843792,-0.59043497,0.0076496373,-0.23247097,-0.22079512,0.23726997,-0.0030426963,-0.22194058,-0.4256155,-0.7904668,-0.22321807,-0.08285763,-0.30888227,-0.96980256,0.4197303,-2.0163455,0.0019024437,0.14465663,-0.050892442,-0.41725805,0.48141634,0.40666872,0.37221724,-0.516384,-0.021233648,0.90165496,0.1754913,-0.69173086,-0.07111374,-0.90619534,0.49148375,-0.17504206,-0.02156147
5,0.40604007,2,5,-0.21424213,-0.17237574,0.00078834454,-0.7285909,0.2921334,0.007181203,0.14438325,-0.7785753,-0.12943225,-0.6246832,0.35274407,-0.11963952,-0.056636296,-1.073823,-1.2821462,-0.64038193,-1.219997,-0.25624782,-0.71581596,0.037889007,-0.9761249,-0.19894484,0.10743749,-0.07460617,0.015751578,-0.6813419,-0.8823964,-0.15939185,-0.052855983,-1.4550521,-0.8112364,-0.109548844,-1.4917458,-0.17155284,0.20386519,-0.061682697,-0.39420387,0.20925263,0.40128258,0.3920944,-0.97405696,-0.014907164,0.53421116,0.031661887,-1.0467155,-0.033721995,-0.52945995,0.44701284,-0.35172564,-0.07727322
6,0.081279166,2,6,-0.08077047,0.01166256,0.7347605,0.04831711,-1.2108148,-1.8591038,-0.06927707,-0.22478475,-0.33221534,-0.37756056,0.23845126,-1.062051,-1.1155106,-0.8382698,-0.6793215,0.80562466,-0.23843586,-0.88135463,-1.3207619,-0.7136449,-0.71559244,0.114548385,0.23996082,-0.017520348,-0.26080024,-3.0041456,-0.80434614,-0.43792722,-0.40030375,-0.7796859,-1.5658135,-0.9058956,-1.063019,0.47966543,-1.2115561,-1.0911398,-0.48885837,-0.06587138,0.13842785,0.11764838,-0.43272212,0.054479346,0.34799317,0.6043911,-2.2149103,-1.5065188,0.10932389,-0.57171106,0.030014133,0.90307766
7,0.4451411,2,7,-0.15514895,-0.29180998,0.38312846,-0.43291384,-0.007748916,-0.16304627,-0.01865484,-0.31612644,-0.15307331,-0.7194442,0.14850849,-0.18184868,-0.32104996,-2.1607444,-1.1883204,0.20465173,-0.95254487,-0.8643102,-0.6457257,0.144142,-2.0915275,-0.16438095,0.18600476,-0.1603411,-0.1462124,-0.492393,-0.47971243,0.026671585,0.024486167,-0.56700456,-0.75297326,-0.43446282,-1.4952925,0.03780195,0.0016216558,-0.22831444,-0.8250132,0.31142342,0.18389314,0.7193271,-0.20526457,-0.061032966,0.6441341,0.18691595,-1.4428673,-0.16145168,-0.23739795,0.3087265,-0.37726212,0.11237536
8,0.19128543,2,8,-0.43859798,-0.06610382,0.050460484,-0.55316985,-1.9559963,-2.167831,-0.0095645785,-0.5496477,-2.9597816,-0.056758694,-0.59804446,-1.924501,-1.0054626,-0.08159057,-0.14875123,-0.31051993,-0.649288,-2.4186463,-0.45436904,0.9541525,-0.14892226,-0.06522313,-0.4330258,-0.049575735,0.63225245,-1.7438133,-0.7213346,-0.6839477,-0.5140852,-0.9942133,-1.5596657,0.11270293,-1.4043254,0.18804523,-0.14679854,-0.4618566,-0.1006288,0.0493491,0.53052336,-0.13766164,-0.07688182,-0.019012554,-0.9556665,0.13335568,0.11161424,-0.013404721,0.77820444,-0.28471383,-0.245192,0.8178767
9,0.05246784,2,9,-0.13732006,0.08811944,-0.4731979,-0.10622028,0.28704968,-0.4185211,0.09338924,-0.08615884,-0.27558756,0.15308762,-0.5785308,0.013524297,0.27209753,-0.0674616,-0.013561981,-1.0565662,2.2656822,0.18872663,0.46826822,-1.6163994,0.04469328,-0.02280125,0.57374525,-0.050697695,0.30458748,0.5660261,0.13815399,0.20634468,-0.24582,-0.02350586,0.5133919,-0.03262017,1.0192848,0.029181216,0.08761366,0.117795974,0.15582995,-0.21979381,-2.3610005,0.25429204,0.04865964,-0.04801079,-0.18144129,-0.7073906,-0.18316421,0.075651914,-0.4099109,0.027560085,-0.011259184,-1.0405662
10,0.1357198,2,10,-1.8052669,-0.07351681,-0.82233423,-1.3482099,0.11314992,0.08034627,-1.7455896,-0.4924169,-0.16444758,-0.26549292,0.31714562,0.03154371,0.0073510953,-0.09474071,0.013940021,1.2774615,-0.58919483,0.108881265,-0.05729386,-0.9031646,-0.084832594,-0.047688536,-2.036313,0.03654063,-3.111381,-0.16900523,-0.09972531,-3.5003662,0.3736273,-2.719208,-0.22863328,0.061505478,-0.32509106,0.11331959,-1.5691625,-0.1341709,-0.83825856,0.158275,-1.2387805,-2.4772787,-0.4776531,-0.045538813,0.33091968,0.23755117,0.051415075,-0.08364768,0.41606337,0.032850396,0.30173397,0.46218717
11,0.15403606,2,11,-2.7513223,-0.14153247,0.5006331,-4.1719823,-0.09719564,-0.30596265,-3.2975976,0.04969862,-2.0179052,-2.9849508,-0.8177666,0.07045134,0.334996,-0.5015145,-0.61120385,-0.04691412,-1.4806055,-2.177083,-2.637448,0.71547097,-0.1824917,0.572854,-0.14082035,0.0017764618,-0.11494752,-0.079785354,-1.4271313,-0.030138873,-0.49072227,0.14398722,-3.1984222,-0.08390818,-3.657626,-0.42947647,0.13755228,-0.23322342,-0.9228849,0.2629303,-0.38872084,-2.8444092,-0.00732846,-0.025989318,-0.35703716,-0.079898395,-0.42774445,-0.033366017,-0.8989242,-0.1643014,0.11318282,-0.64372367
12,0.29264957,2,12,-3.5999177,-1.7429239,-0.608767,-2.9945965,0.28540805,-0.027636893,-0.23352072,-1.9293138,-0.748588,-0.81568116,-0.16801846,0.23029286,0.07209486,-0.18804516,0.14125502,-0.52991635,-1.2748512,0.0028306756,-0.9354994,-0.40886146,-0.26705676,0.07465663,-0.50092846,-0.7155338,-1.4363879,-0.8015771,0.10686061,-1.7155675,-0.33345821,-3.2784858,-0.893755,-0.29194573,-1.0800648,-0.91071796,-0.121114016,-0.94269615,-1.0629816,-0.050253276,-1.2622455,0.50040746,-2.3923306,-0.4032417,-0.113039,-0.32707888,-0.49945801,-1.3257025,-0.9884844,0.2506922,-0.094096385,-1.771313
